Male,Female,SeniorCitizen,Partner,Dependents,LessOneYear,oneToThreeYears,ThreePlusYears,MultipleLines,DSL,FiberOptic,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,CreditCard,BankTransfer,MailedCheck,ElectronicCheck,MonthlyCharges,TotalCharges,Churn
1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,71.85,1802.15,0
0,1,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,71.95,3687.85,0
1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,72.1,1391.15,0
1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,72.15,274.35,0
1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,72.2,1214.05,1
0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,72.25,1973.75,1
0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,72.25,3211.9,0
0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,72.45,130.15,0
0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,72.6,424.75,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,72.65,253.8,0
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,72.75,2065.15,0
1,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,72.75,2447.45,0
0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,72.8,45.95,1
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,72.8,44.75,0
1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,72.85,1185,0
1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,72.9,1743.9,0
0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,72.9,70.15,1
0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,72.95,85.55,1
1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,73,2654.05,0
0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,73.05,2416.55,1
1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,73.1,3520.75,1
1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,73.15,5969.95,0
1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,73.15,4370.75,0
0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,73.2,2169.4,0
1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,73.25,550.6,0
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,73.25,55.45,0
1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,73.3,436.6,0
1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,73.35,1781.35,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,73.5,88.35,1
0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,73.5,870.25,0
1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,73.5,601.25,0
0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,73.55,777.3,1
0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,73.55,512.45,1
0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,73.55,141.45,1
0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,73.55,3398.9,0
0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,73.55,3640.45,1
0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,73.6,2401.05,0
1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,73.6,70.05,0
1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,73.6,3777.15,1
0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,73.65,824.85,0
0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,73.65,2094.65,0
0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,73.65,438.9,0
0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,73.7,847.3,1
0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,73.75,162.55,0
1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,73.75,546.95,1
0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,73.75,3186.65,1
0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,73.75,1972.35,0
0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,73.8,1527.35,1
1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,73.8,490.55,0
0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,73.85,1531.4,1
1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,73.85,683.25,0
1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,73.85,1133.9,1
0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,73.85,294.45,0
0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,73.85,461.7,1
1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,73.85,70.45,0
1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,73.85,659.45,0
0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,73.85,77.15,1
0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,73.9,5149.5,1
0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,73.9,4849.1,0
1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,73.95,244.85,0
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,74,220.75,0
1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,74,5574.75,1
0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,74,89.75,0
1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,74.05,4541.2,1
0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,74.05,1072,1
1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,74.05,1440.75,0
1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,74.1,1715.65,1
0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,74.1,512.25,0
1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,74.15,2636.05,1
1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,74.15,1389.85,0
1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,74.15,189.2,1
1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,74.15,74.25,1
0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,74.15,2187.55,1
0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,74.2,1581.2,1
1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,74.2,69.5,1
1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,74.2,2404.85,0
1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,74.2,171.45,0
1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,74.25,3132.75,1
0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,74.25,803.3,1
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,74.25,679.3,1
0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,74.25,715,0
1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,74.3,1230.25,1
0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,74.3,1992.95,0
1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,74.3,562.7,0
0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,74.3,892.7,0
0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,74.3,487.75,0
1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,74.3,3713.95,0
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,74.3,141.7,0
1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,74.3,4154.8,1
1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,74.35,2655.25,1
1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,74.35,5742.9,1
1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,74.35,2866.45,1
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,74.35,54.75,1
1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,74.35,3759.05,1
0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,74.35,5935.1,0
0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,74.35,94.6,1
0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,74.35,2911.3,1
0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,74.4,2974.5,0
0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,74.4,1275.65,0
0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,74.4,3791.6,0
0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,74.4,408.25,0
1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,74.4,231.8,1
0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,74.4,2191.15,0
0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,74.4,5611.7,0
0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,74.4,525,0
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,74.4,70.1,0
0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,74.4,2878.75,0
0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,74.4,3205.6,0
1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,74.4,69.75,1
1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,74.4,6281.45,1
1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,74.4,738.2,1
0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,74.45,1137.05,0
0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,74.45,80.2,1
1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,74.45,260.8,1
0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,74.45,3655.45,1
1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,74.45,1299.8,0
0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,74.45,188.1,0
1,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,74.5,1077.05,0
1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,74.5,4922.4,0
0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,74.5,83.4,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,74.5,140.7,1
1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,74.5,665.45,1
1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,74.55,84.8,1
1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,74.55,1127.35,1
1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,74.55,2142.8,0
0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,74.55,287.85,0
0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,74.55,4045.65,1
0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,74.55,2757.85,1
1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,74.55,2094.9,0
0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,74.6,1302.65,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,74.6,2238.5,1
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,74.6,55.55,0
1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,74.6,90.75,1
0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,74.6,365.65,1
0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,74.6,1912.15,0
1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,74.6,670.65,0
0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,74.65,1789.25,1
1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,74.65,6713.2,0
1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,74.65,2317.1,1
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,74.65,266.9,1
1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,74.65,301.4,1
1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,74.65,206.6,1
0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,74.65,604.7,1
1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,74.7,1471.75,1
1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,74.7,2626.15,0
1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,74.7,412.1,1
1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,74.7,583.45,1
0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,74.7,1049.05,0
0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,74.7,3190.25,0
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,74.75,44,0
0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,74.75,50.1,1
1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,74.75,151.8,1
1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,74.75,293.65,1
0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,74.75,1308.1,1
0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,74.75,839.65,0
1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,74.75,765.5,1
1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,74.75,793.55,1
1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,74.8,462.8,1
0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,74.8,169.8,1
0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,74.8,6780.1,0
0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,74.8,55.3,0
1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,74.85,3829.75,0
0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,74.85,5294.6,0
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,74.85,44.4,1
1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,74.85,477.7,1
1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,74.9,86.05,1
0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,74.9,95.65,1
1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,74.9,5135.35,0
1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,74.9,2000.2,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,74.9,931.75,0
0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,74.9,3958.85,0
1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,74.9,1515.1,1
0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,74.9,816.8,0
1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,74.9,288.35,0
1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,74.9,1178.25,1
1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,74.9,758.6,1
0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,74.9,4107.3,0
0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,74.95,396.3,1
0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,74.95,2072.75,0
0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,74.95,736.8,0
1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,74.95,336.15,0
0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,74.95,1522.65,0
0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,74.95,622.9,1
0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,74.95,4959.6,0
1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,74.95,329.95,1
1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,74.95,1048.85,1
1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,74.95,3351.55,1
1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,74.95,184.15,0
1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,75,262.05,1
1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,75,2649.15,1
0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,75,220.65,0
1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,75,74.4,1
0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,75,3326.2,1
1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,75,50.15,0
1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,75.05,560.85,1
0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,75.05,1060.2,1
1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,75.05,4920.55,0
0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,75.05,1936.85,0
0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,75.1,347.65,1
0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,75.1,999.9,0
0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,75.1,113.1,0
0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,75.1,2015.8,0
1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,75.1,6017.9,0
1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,75.1,50.15,0
1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,75.1,6841.05,0
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,75.15,81.95,1
1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,75.15,451.1,1
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,75.15,44.6,0
1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,75.15,226.2,0
0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,75.2,1017.35,0
1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,75.2,2146.5,0
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,75.2,455.3,1
1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,75.2,1235.55,1
1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,75.2,2362.1,1
1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,75.2,1873.7,1
0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,75.25,6010.05,1
1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,75.25,1850.65,0
1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,75.25,7101.5,1
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,75.25,1043.4,0
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,75.3,716.1,0
0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,75.3,6236.75,0
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,75.3,45.05,1
0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,75.3,71,1
0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,75.3,3309.25,1
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,75.3,79.7,1
1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,75.3,1254.7,1
0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,75.3,69.25,1
0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,75.3,450.9,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,75.3,1767.35,1
0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,75.35,297.35,0
1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,75.35,1820.45,1
1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,75.35,1742.95,1
0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,75.35,73.5,1
1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,75.35,2970.8,0
1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,75.35,829.1,1
0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,75.35,2602.9,1
1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,75.35,4667,0
1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,75.35,824.75,1
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,75.35,69.9,0
0,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,75.4,3465.05,0
1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,75.4,4108.15,0
1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,75.4,1029.75,1
1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,75.4,661.55,0
0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,75.4,4116.9,0
1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,75.4,4494.65,0
1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,75.45,4259.3,1
0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,75.45,2239.65,1
0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,75.45,480.75,1
1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,75.45,635.6,1
1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,75.5,5038.15,0
0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,75.5,324.2,0
1,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,75.5,2793.55,0
1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,75.5,2095,1
1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,75.5,648.65,0
